ANIO_FACTURACION;MES_FACTURACION;CONCEPTO;CLIENTE;FECHA_GRABACION;BANCO;EXTRACTO;VALOR_PAGO
2022;12;411;281290788;44893;CSW;35598759;19672
2022;12;411;421942422;44893;CSW;35598759;19672
2022;12;411;429106890;44893;CSW;35598759;19672
2022;12;411;136055184;44893;CSW;35598759;19672
2022;12;411;313301409;44893;CSW;35598759;19672
2022;12;411;439270015;44893;CSW;35598759;19672
2022;12;411;323215486;44893;CSW;35598759;19672
2022;12;411;355795622;44893;CSW;35598759;19672
2022;12;411;290854990;44895;CSW;35598759;19672
2022;12;411;290854990;44895;CSW;35598759;16970
2022;12;411;438044043;44895;CSW;35598759;19672
2022;12;411;323040664;44895;CSW;35598759;27686
2022;12;411;323032359;44895;CSW;35598759;27686
2022;12;411;323037264;44895;CSW;35598759;27686
2022;12;411;323033136;44895;CSW;35598759;27686
2022;12;411;323036487;44895;CSW;35598759;27686
2022;12;411;518036983;44895;CSW;35598759;54330
2022;12;411;768135666;44895;CSW;35598759;27686
2022;12;411;432076800;44893;CSW;35598759;27686
2022;12;411;134916630;44893;CSW;35598759;17346
2022;12;411;280484702;44893;CSW;35598759;17346
2022;12;411;425925541;44893;CSW;35598759;17346
2022;12;411;439763402;44893;CSW;35598759;17346
2022;12;411;689258226;44893;CSW;35598759;17346
2022;12;411;338022702;44893;CSW;35598759;17346
2022;12;411;335433949;44893;CSW;35598759;11110
2022;12;411;282046230;44893;CSW;35598759;147710
2022;12;411;355934135;44893;CSW;35598759;19672
2022;12;411;429247020;44893;CSW;35598759;19672
2022;12;411;875995325;44893;CSW;35598759;27686
2022;12;411;876015929;44893;CSW;35598759;27686
2022;12;411;417405849;44893;CSW;35598759;19672
2022;12;411;108536405;44893;CSW;35598759;19672
2022;12;411;500876806;44893;CSW;35598759;12306
2022;12;411;114093804;44893;CSW;35598759;19672
2022;12;411;114094691;44893;CSW;35598759;19672
2022;12;411;364925831;44893;CSW;35598759;19672
2022;12;411;135050310;44893;CSW;35598759;19672
2022;12;411;431465443;44893;CSW;35598759;19672
2022;12;411;115929215;44893;CSW;35598759;19672
2022;12;411;441914963;44893;CSW;35598759;27686
2022;12;411;441912309;44893;CSW;35598759;27686
2022;12;411;408344003;44893;CSW;35598759;27686
2022;12;411;351495715;44893;CSW;35598759;27686
2022;12;411;417163328;44893;CSW;35598759;27686
2022;12;411;300485062;44893;CSW;35598759;27686
2022;12;411;329823907;44893;CSW;35598759;17346
2022;12;411;421378159;44893;CSW;35598759;17346
2022;12;411;132994540;44893;CSW;35598759;17346
2022;12;411;674895831;44893;CSW;35598759;17346
2022;12;411;674915416;44893;CSW;35598759;17346
2022;12;411;135674078;44893;CSW;35598759;36300
2022;12;411;581295300;44893;CSW;35598759;19672
2022;12;411;440944721;44893;CSW;35598759;27686
2022;12;411;440946295;44893;CSW;35598759;27686
2022;12;411;440947072;44893;CSW;35598759;27686
2022;12;411;428078041;44893;CSW;35598759;27686
2022;12;411;425303557;44893;CSW;35598759;19672
2022;12;411;429249694;44893;CSW;35598759;20000
2022;12;411;429250420;44893;CSW;35598759;39652
2022;12;411;336500407;44893;CSW;35598759;19672
2022;12;411;426554282;44893;CSW;35598759;19672
2022;12;411;908575406;44893;CSW;35598759;19672
2022;12;411;396923516;44893;CSW;35598759;27686
2022;12;411;441189875;44893;CSW;35598759;19672
2022;12;411;136001591;44893;CSW;35598759;19672
2022;12;411;340656834;44893;CSW;35598759;19672
2022;12;411;414670004;44893;CSW;35598759;19672
2022;12;411;421757682;44893;CSW;35598759;19672
2022;12;411;414669278;44893;CSW;35598759;19672
2022;12;411;427229038;44893;CSW;35598759;17346
2022;12;411;427224123;44893;CSW;35598759;17346
2022;12;411;427227474;44893;CSW;35598759;17346
2022;12;411;427298564;44893;CSW;35598759;16970
2022;12;411;427292872;44893;CSW;35598759;16970
2022;12;411;427287808;44893;CSW;35598759;16970
2022;12;411;427283780;44893;CSW;35598759;16970
2022;12;411;427281116;44893;CSW;35598759;16970
2022;12;411;427276152;44893;CSW;35598759;16970
2022;12;411;427270460;44893;CSW;35598759;16970
2022;12;411;427262155;44893;CSW;35598759;16970
2022;12;411;427259755;44893;CSW;35598759;16970
2022;12;411;427470094;44893;CSW;35598759;16970
2022;12;411;427251409;44893;CSW;35598759;16970
2022;12;411;427246435;44893;CSW;35598759;16970
2022;12;411;427244971;44893;CSW;35598759;16970
2022;12;411;427243194;44893;CSW;35598759;16970
2022;12;411;427242307;44893;CSW;35598759;16970
2022;12;411;427225800;44893;CSW;35598759;16970
2022;12;411;427307493;44893;CSW;35598759;16970
2022;12;411;428093984;44893;CSW;35598759;16970
2022;12;411;427312457;44893;CSW;35598759;16970
2022;12;411;427317362;44893;CSW;35598759;16970
2022;12;411;427325677;44893;CSW;35598759;16970
2022;12;411;427327231;44893;CSW;35598759;16970
2022;12;411;427105205;44893;CSW;35598759;16970
2022;12;411;427110269;44893;CSW;35598759;16970
2022;12;411;427117738;44893;CSW;35598759;16970
2022;12;411;427120138;44893;CSW;35598759;16970
2022;12;411;427123589;44893;CSW;35598759;16970
2022;12;411;427126820;44893;CSW;35598759;16970
2022;12;411;427102954;44893;CSW;35598759;16970
2022;12;411;427049252;44893;CSW;35598759;16970
2022;12;411;427050098;44893;CSW;35598759;16970
2022;12;411;427061744;44893;CSW;35598759;16970
2022;12;411;427063308;44893;CSW;35598759;16970
2022;12;411;427064195;44893;CSW;35598759;16970
2022;12;411;427067436;44893;CSW;35598759;16970
2022;12;411;427069000;44893;CSW;35598759;16970
2022;12;411;427071613;44893;CSW;35598759;16970
2022;12;411;427074064;44893;CSW;35598759;16970
2022;12;411;427106082;44893;CSW;35598759;17346
2022;12;411;427109423;44893;CSW;35598759;16970
2022;12;411;427113600;44893;CSW;35598759;16970
2022;12;411;427116951;44893;CSW;35598759;16970
2022;12;411;427119302;44893;CSW;35598759;16970
2022;12;411;427176395;44893;CSW;35598759;16970
2022;12;411;427174821;44893;CSW;35598759;16970
2022;12;411;427169867;44893;CSW;35598759;16970
2022;12;411;427168080;44893;CSW;35598759;16970
2022;12;411;427167203;44893;CSW;35598759;16970
2022;12;411;427162398;44893;CSW;35598759;16970
2022;12;411;427153206;44893;CSW;35598759;16970
2022;12;411;427151632;44893;CSW;35598759;16970
2022;12;411;427148232;44893;CSW;35598759;16970
2022;12;411;427138363;44893;CSW;35598759;16970
2022;12;411;427048475;44893;CSW;35598759;16970
2022;12;411;427059121;44893;CSW;35598759;16970
2022;12;411;427060967;44893;CSW;35598759;16970
2022;12;411;427068213;44893;CSW;35598759;16970
2022;12;411;427070836;44893;CSW;35598759;16970
2022;12;411;428086356;44893;CSW;35598759;16970
2022;12;411;427073287;44893;CSW;35598759;16970
2022;12;411;427522850;44893;CSW;35598759;16970
2022;12;411;427079979;44893;CSW;35598759;16970
2022;12;411;427082379;44893;CSW;35598759;16970
2022;12;411;428085579;44893;CSW;35598759;16970
2022;12;411;427189605;44893;CSW;35598759;16970
2022;12;411;427193892;44893;CSW;35598759;16970
2022;12;411;427197910;44893;CSW;35598759;16970
2022;12;411;427199584;44893;CSW;35598759;16970
2022;12;411;427205062;44893;CSW;35598759;16970
2022;12;411;427183913;44893;CSW;35598759;16970
2022;12;411;427181359;44893;CSW;35598759;16970
2022;12;411;427084933;44893;CSW;35598759;16970
2022;12;411;427087284;44893;CSW;35598759;11110
2022;12;411;427090684;44893;CSW;35598759;16970
2022;12;411;427094802;44893;CSW;35598759;16970
2022;12;411;427329805;44893;CSW;35598759;16970
2022;12;411;427331418;44893;CSW;35598759;16970
2022;12;411;427337100;44893;CSW;35598759;16970
2022;12;411;427291095;44893;CSW;35598759;16970
2022;12;411;427340500;44893;CSW;35598759;16970
2022;12;411;427345415;44893;CSW;35598759;16970
2022;12;411;427358735;44893;CSW;35598759;16970
2022;12;411;427368604;44893;CSW;35598759;16970
2022;12;411;427376919;44893;CSW;35598759;16970
2022;12;411;427349643;44893;CSW;35598759;16970
2022;12;411;427348866;44893;CSW;35598759;16970
2022;12;411;427346202;44893;CSW;35598759;16970
2022;12;411;427343951;44893;CSW;35598759;16970
2022;12;411;427057567;44893;CSW;35598759;16970
2022;12;411;427066659;44893;CSW;35598759;16970
2022;12;411;429880829;44893;CSW;35598759;16970
2022;12;411;429863422;44893;CSW;35598759;16970
2022;12;411;429803098;44893;CSW;35598759;16970
2022;12;411;429812180;44893;CSW;35598759;16970
2022;12;411;429813967;44893;CSW;35598759;16970
2022;12;411;427342174;44893;CSW;35598759;16970
2022;12;411;427339774;44893;CSW;35598759;16970
2022;12;411;427334869;44893;CSW;35598759;16970
2022;12;411;427332205;44893;CSW;35598759;16970
2022;12;411;427330631;44893;CSW;35598759;16970
2022;12;411;427328018;44893;CSW;35598759;16970
2022;12;411;427485878;44893;CSW;35598759;16970
2022;12;411;427482527;44893;CSW;35598759;16970
2022;12;411;427479127;44893;CSW;35598759;16970
2022;12;411;427477563;44893;CSW;35598759;16970
2022;12;411;427473435;44893;CSW;35598759;16970
2022;12;411;428097002;44893;CSW;35598759;16970
2022;12;411;427471871;44893;CSW;35598759;16970
2022;12;411;427467694;44893;CSW;35598759;16970
2022;12;411;427374455;44893;CSW;35598759;16970
2022;12;411;427372891;44893;CSW;35598759;16970
2022;12;411;427326454;44893;CSW;35598759;16970
2022;12;411;427371004;44893;CSW;35598759;16970
2022;12;411;427369491;44893;CSW;35598759;16970
2022;12;411;427319926;44893;CSW;35598759;16970
2022;12;411;427367827;44893;CSW;35598759;16970
2022;12;411;427316585;44893;CSW;35598759;16970
2022;12;411;427364586;44893;CSW;35598759;16970
2022;12;411;427361135;44893;CSW;35598759;16970
2022;12;411;427359512;44893;CSW;35598759;16970
2022;12;411;427311670;44893;CSW;35598759;16970
2022;12;411;427308270;44893;CSW;35598759;16970
2022;12;411;427305829;44893;CSW;35598759;16970
2022;12;411;427354607;44893;CSW;35598759;16970
2022;12;411;427353820;44893;CSW;35598759;16970
2022;12;411;427351266;44893;CSW;35598759;16970
2022;12;411;427303365;44893;CSW;35598759;16970
2022;12;411;428096225;44893;CSW;35598759;16970
