ANIO_FACTURACION;MES_FACTURACION;CONCEPTO;CLIENTE;FECHA_GRABACION;BANCO;EXTRACTO;VALOR_PAGO
2022;12;411;429889962;11/28/2022;CSW;35598759;16970
2022;12;411;429889962;11/28/2022;CSW;35598759;16970
2022;12;411;429898054;11/28/2022;CSW;35598759;16970
2022;12;411;429903855;11/28/2022;CSW;35598759;16970
2022;12;411;429906106;11/28/2022;CSW;35598759;16970
2022;12;411;429908760;11/28/2022;CSW;35598759;16970
2022;12;411;429912947;11/28/2022;CSW;35598759;16970
2022;12;411;429918639;11/28/2022;CSW;35598759;16970
2022;12;411;429920252;11/28/2022;CSW;35598759;16970
2022;12;411;429922816;11/28/2022;CSW;35598759;16970
2022;12;411;429927721;11/28/2022;CSW;35598759;16970
2022;12;411;429931908;11/28/2022;CSW;35598759;16970
2022;12;411;429934359;11/28/2022;CSW;35598759;16970
2022;12;411;429938487;11/28/2022;CSW;35598759;16970
2022;12;411;429938487;11/28/2022;CSW;35598759;16970
2022;12;411;430070300;11/28/2022;CSW;35598759;16970
2022;12;411;430067900;11/28/2022;CSW;35598759;16970
2022;12;411;430063872;11/28/2022;CSW;35598759;16970
2022;12;411;430054780;11/28/2022;CSW;35598759;16970
2022;12;411;430048939;11/28/2022;CSW;35598759;16970
2022;12;411;430043024;11/28/2022;CSW;35598759;16970
2022;12;411;430042247;11/28/2022;CSW;35598759;16970
2022;12;411;430038060;11/28/2022;CSW;35598759;16970
2022;12;411;430031591;11/28/2022;CSW;35598759;16970
2022;12;411;430027304;11/28/2022;CSW;35598759;16970
2022;12;411;430013307;11/28/2022;CSW;35598759;5000
2022;12;411;430011743;11/28/2022;CSW;35598759;17346
2022;12;411;429952533;11/28/2022;CSW;35598759;17346
2022;12;411;429957448;11/28/2022;CSW;35598759;16970
2022;12;411;429957448;11/28/2022;CSW;35598759;16970
